t,mode,err_norm,tau_norm,tau_smoothness_step,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,q4,qd4,tau4,q5,qd5,tau5,q6,qd6,tau6,q7,qd7,tau7
0.046,computed_torque,6.636603764117048e-10,22.74721268244094,9.8600764688559e-10,3.061648348403909e-10,-7.097148958527752e-11,-3.2580296117016165e-08,-0.6999999999965288,8.223416370858342e-13,-6.18819175615925,4.790926446656751e-10,-1.412552471504295e-10,-0.5866909028045811,-2.199999999998236,1.4238950472588876e-12,21.736176148213307,3.4225375378391407e-10,-2.012688441433833e-11,0.6322073170333999,1.6000000000050492,-2.470757676763381e-13,2.436536792220256,0.8000000000003745,1.5578242106878013e-12,-0.0031962572344355882
0.048,computed_torque,6.633623972578018e-10,22.74721268245971,7.778032228127115e-10,3.0601927397151053e-10,-7.278043444017983e-11,-3.305888672837825e-08,-0.6999999999965265,1.190682567683368e-12,-6.188191756183167,4.788026967516048e-10,-1.44973957035137e-10,-0.5866909033596681,-2.1999999999982336,1.191578228015147e-12,21.736176148219045,3.422119766110377e-10,-2.088858643818536e-11,0.6322073167741853,1.6000000000050485,-3.030139261554458e-13,2.436536792217196,0.8000000000003777,1.5951914763913134e-12,-0.003196257235303003
0.05,computed_torque,6.630589559979307e-10,22.747212682474014,6.098830574429408e-10,3.058711735661643e-10,-7.405020267311091e-11,-3.343467106844189e-08,-0.6999999999965236,1.4609148001475003e-12,-6.188191756201435,4.785075619729239e-10,-1.475673893404746e-10,-0.586690903794506,-2.1999999999982314,1.015054867603854e-12,21.736176148223258,3.421690797190885e-10,-2.1448445974605674e-11,0.632207316570957,1.6000000000050478,-3.462581204100685e-13,2.4365367922147714,0.800000000000381,1.6205827340670487e-12,-0.0031962572359807606
0.052000000000000005,computed_torque,6.627516807450858e-10,22.74721268248487,4.75246041408818e-10,3.057212874234729e-10,-7.494307134570713e-11,-3.372818629504166e-08,-0.6999999999965203,1.6587328243279298e-12,-6.18819175621551,4.782088052529376e-10,-1.493783599931802e-10,-0.586690904132394,-2.1999999999982296,8.817434711001847e-13,21.736176148226335,3.421253567284091e-10,-2.1861495339696827e-11,0.6322073164118102,1.6000000000050472,-3.784380635097804e-13,2.4365367922128534,0.8000000000003843,1.638271809420484e-12,-0.003196257236525186
0.054,computed_torque,6.624417146723751e-10,22.747212682493092,3.6775742357005064e-10,3.0557014513659764e-10,-7.557114343762654e-11,-3.39561185107547e-08,-0.6999999999965167,1.8040106150140988e-12,-6.188191756226453,4.779075199635285e-10,-1.5064264470452442e-10,-0.5866909043925309,-2.199999999998228,7.825198339238746e-13,21.73617614822859,3.4208102235622435e-10,-2.2167186092382055e-11,0.6322073162873356,1.6000000000050463,-4.0287795391052394e-13,2.436536792211345,0.8000000000003876,1.6497867848817358e-12,-0.003196257236975391
0.056,computed_torque,6.621298668894244e-10,22.747212682499246,2.822298277977787e-10,3.054181207550988e-10,-7.601219074940335e-11,-3.4131921030523423e-08,-0.699999999996513,1.9097447955159874e-12,-6.188191756235056,4.776044738367816e-10,-1.515230633734896e-10,-0.5866909045905621,-2.1999999999982265,7.0749909558505e-13,21.736176148230197,3.420362346334785e-10,-2.2393861372919108e-11,0.632207316190111,1.6000000000050454,-4.203330256881527e-13,2.436536792210144,0.800000000000391,1.657840329364114e-12,-0.0031962572373589126
0.058,computed_torque,6.618167128439996e-10,22.74721268250391,2.1436136731509521e-10,3.05265479967424e-10,-7.632039383738495e-11,-3.426638171108883e-08,-0.699999999996509,1.986621935869458e-12,-6.188191756241941,4.773002089030119e-10,-1.5213246688482658e-10,-0.5866909047391332,-2.199999999998225,6.514625233500905e-13,21.73617614823142,3.41991110322655e-10,-2.25621554117641e-11,0.6322073161142964,1.6000000000050445,-4.330280164113646e-13,2.4365367922092105,0.8000000000003943,1.6632731519623114e-12,-0.0031962572376943296
0.06,computed_torque,6.615026622277186e-10,22.747212682507357,1.6063931092976205e-10,3.051124126032634e-10,-7.653368208030793e-11,-3.43681166808715e-08,-0.6999999999965049,2.0422143014372208e-12,-6.188191756247528,4.769951099770871e-10,-1.5254946296238216e-10,-0.5866909048484096,-2.199999999998224,6.090833354032598e-13,21.736176148232282,3.4194573630921295e-10,-2.268700672102254e-11,0.6322073160552958,1.6000000000050436,-4.4358793076230584e-13,2.436536792208479,0.8000000000003976,1.6665833169501994e-12,-0.0031962572379952685
0.062,computed_torque,6.611880098572495e-10,22.747212682509893,1.1825001156611566e-10,3.049590551060721e-10,-7.66787485956682e-11,-3.444398606551948e-08,-0.6999999999965006,2.0826653208103663e-12,-6.188191756252138,4.766894519086735e-10,-1.5282903420680082e-10,-0.5866909049265575,-2.1999999999982225,5.784325093751478e-13,21.73617614823291,3.4190017738329287e-10,-2.2779462960030272e-11,0.6322073160094945,1.6000000000050427,-4.507385588615329e-13,2.436536792207907,0.800000000000401,1.6686706613615391e-12,-0.0031962572382714122
0.064,computed_torque,6.608729671959035e-10,22.74721268251172,8.491530602268487e-11,3.0480550614442034e-10,-7.677448082586463e-11,-3.449943800278425e-08,-0.6999999999964964,2.1112880206649924e-12,-6.188191756256017,4.763834321087911e-10,-1.530098999412021e-10,-0.5866909049800751,-2.1999999999982216,5.545617864191805e-13,21.736176148233355,3.4185448241480637e-10,-2.2847484243261354e-11,0.6322073159740538,1.6000000000050418,-4.560997912431848e-13,2.4365367922074608,0.8000000000004043,1.6697869935323941e-12,-0.003196257238529326
