timestamp,target_x,target_y,target_z,actual_x,actual_y,actual_z,ee_position_error,torque_norm,max_abs_torque
4.379824,0.334971,-0.017720,0.654356,0.335027,-0.016748,0.654859,0.001095,22.546013,21.470965
4.382830,0.334971,-0.017832,0.654309,0.335027,-0.016870,0.654809,0.001086,22.547419,21.472359
4.384712,0.334971,-0.017902,0.654280,0.335027,-0.016991,0.654759,0.001031,22.550555,21.475230
4.389813,0.334971,-0.018093,0.654200,0.335027,-0.017111,0.654708,0.001107,22.547767,21.473095
4.392812,0.334971,-0.018205,0.654152,0.335026,-0.017233,0.654658,0.001097,22.549305,21.474593
4.395320,0.334971,-0.018298,0.654113,0.335026,-0.017354,0.654607,0.001067,22.551493,21.476653
4.399897,0.334971,-0.018468,0.654041,0.335026,-0.017475,0.654557,0.001120,22.549896,21.475516
4.402901,0.334971,-0.018580,0.653993,0.335026,-0.017597,0.654506,0.001110,22.551490,21.477059
4.405409,0.334971,-0.018673,0.653954,0.335026,-0.017719,0.654455,0.001079,22.553751,21.479177
4.409580,0.334971,-0.018828,0.653888,0.335026,-0.017841,0.654403,0.001114,22.552895,21.478666
4.412780,0.334971,-0.018946,0.653837,0.335026,-0.017964,0.654352,0.001110,22.554070,21.479858
4.415288,0.334971,-0.019039,0.653797,0.335025,-0.018086,0.654300,0.001079,22.556347,21.481985
4.419344,0.334971,-0.019189,0.653733,0.335025,-0.018209,0.654249,0.001109,22.555688,21.481640
4.422349,0.334971,-0.019300,0.653685,0.335025,-0.018331,0.654197,0.001097,22.557158,21.483080
4.424796,0.334971,-0.019390,0.653646,0.335025,-0.018453,0.654145,0.001063,22.559440,21.485212
4.429062,0.334971,-0.019547,0.653578,0.335025,-0.018575,0.654094,0.001101,22.558313,21.484474
4.432067,0.334971,-0.019658,0.653530,0.335025,-0.018697,0.654042,0.001089,22.559775,21.485902
4.434571,0.334971,-0.019750,0.653490,0.335025,-0.018819,0.653990,0.001058,22.561952,21.487941
4.438597,0.334971,-0.019898,0.653426,0.335025,-0.018940,0.653938,0.001087,22.561231,21.487544
4.442645,0.334971,-0.020046,0.653361,0.335025,-0.019062,0.653886,0.001117,22.560821,21.487393
4.445537,0.334971,-0.020152,0.653315,0.335025,-0.019184,0.653834,0.001100,22.562663,21.489131
4.448542,0.334971,-0.020262,0.653267,0.335025,-0.019306,0.653782,0.001087,22.564091,21.490531
4.451539,0.334971,-0.020372,0.653219,0.335026,-0.019427,0.653729,0.001075,22.565411,21.491845
4.455606,0.334971,-0.020520,0.653154,0.335026,-0.019549,0.653677,0.001105,22.564798,21.491531
4.458610,0.334971,-0.020629,0.653105,0.335026,-0.019670,0.653624,0.001092,22.566344,21.493021
4.460610,0.334971,-0.020702,0.653073,0.335026,-0.019792,0.653572,0.001040,22.569467,21.495846
4.465316,0.334971,-0.020874,0.652997,0.335026,-0.019912,0.653520,0.001095,22.567421,21.494340
4.468487,0.334971,-0.020989,0.652946,0.335026,-0.020033,0.653467,0.001090,22.568675,21.495580
4.471485,0.334971,-0.021098,0.652898,0.335026,-0.020154,0.653414,0.001077,22.570130,21.496996
4.474519,0.334971,-0.021207,0.652849,0.335026,-0.020274,0.653362,0.001066,22.571390,21.498252
4.478665,0.334971,-0.021358,0.652782,0.335026,-0.020395,0.653309,0.001099,22.570634,21.497816
4.479755,0.334971,-0.021397,0.652764,0.335026,-0.020514,0.653256,0.001012,22.575539,21.502122
4.484962,0.334971,-0.021585,0.652680,0.335026,-0.020634,0.653204,0.001087,22.572388,21.499698
4.487966,0.334971,-0.021693,0.652631,0.335026,-0.020753,0.653151,0.001076,22.573960,21.501199
4.490969,0.334971,-0.021801,0.652583,0.335026,-0.020872,0.653098,0.001064,22.575361,21.502566
4.494525,0.334971,-0.021929,0.652525,0.335026,-0.020991,0.653046,0.001074,22.575672,21.503023
4.498031,0.334971,-0.022055,0.652468,0.335026,-0.021110,0.652993,0.001082,22.576191,21.503649
4.500792,0.334971,-0.022154,0.652423,0.335026,-0.021229,0.652940,0.001061,22.578088,21.505428
4.504301,0.334971,-0.022280,0.652366,0.335026,-0.021348,0.652887,0.001069,22.578446,21.505926
4.506492,0.334971,-0.022359,0.652330,0.335026,-0.021466,0.652834,0.001026,22.581227,21.508450
4.510857,0.334971,-0.022515,0.652259,0.335027,-0.021584,0.652781,0.001068,22.579771,21.507439
4.512861,0.334971,-0.022586,0.652226,0.335027,-0.021701,0.652728,0.001019,22.582969,21.510303
4.516369,0.334971,-0.022711,0.652169,0.335027,-0.021818,0.652676,0.001028,22.582993,21.510531
4.521454,0.334971,-0.022892,0.652086,0.335027,-0.021935,0.652623,0.001099,22.580424,21.508577
4.524451,0.334971,-0.022999,0.652037,0.335027,-0.022052,0.652570,0.001088,22.582275,21.510294
4.527524,0.334971,-0.023108,0.651986,0.335026,-0.022170,0.652517,0.001079,22.583761,21.511719
4.530531,0.334971,-0.023214,0.651937,0.335026,-0.022288,0.652463,0.001067,22.585234,21.513139
4.534606,0.334971,-0.023359,0.651870,0.335026,-0.022406,0.652409,0.001097,22.584701,21.512886
4.537777,0.334971,-0.023471,0.651818,0.335026,-0.022524,0.652355,0.001090,22.586094,21.514229
4.540781,0.334971,-0.023577,0.651768,0.335026,-0.022642,0.652301,0.001077,22.587679,21.515738
4.544312,0.334971,-0.023701,0.651710,0.335026,-0.022761,0.652247,0.001084,22.588193,21.516358
4.548178,0.334971,-0.023837,0.651647,0.335026,-0.022879,0.652193,0.001104,22.588212,21.516558
4.551178,0.334971,-0.023943,0.651597,0.335026,-0.022998,0.652138,0.001090,22.589975,21.518207
4.554829,0.334971,-0.024071,0.651537,0.335026,-0.023118,0.652083,0.001100,22.590403,21.518749
4.557836,0.334971,-0.024176,0.651487,0.335026,-0.023237,0.652028,0.001086,22.592100,21.520346
4.559865,0.334971,-0.024247,0.651454,0.335026,-0.023355,0.651974,0.001034,22.595377,21.523267
4.565252,0.334971,-0.024435,0.651364,0.335027,-0.023474,0.651919,0.001111,22.592156,21.520786
4.568256,0.334971,-0.024540,0.651315,0.335027,-0.023593,0.651863,0.001096,22.594114,21.522584
4.571831,0.334971,-0.024665,0.651255,0.335027,-0.023712,0.651808,0.001103,22.594814,21.523347
4.575318,0.334971,-0.024786,0.651197,0.335027,-0.023831,0.651752,0.001106,22.595731,21.524289
4.578322,0.334971,-0.024890,0.651148,0.335027,-0.023951,0.651697,0.001090,22.597526,21.525961
4.580322,0.334971,-0.024960,0.651114,0.335027,-0.024070,0.651641,0.001036,22.600943,21.528993
4.584327,0.334971,-0.025098,0.651048,0.335027,-0.024188,0.651585,0.001059,22.600223,21.528598
4.588164,0.334971,-0.025231,0.650984,0.335027,-0.024305,0.651530,0.001076,22.600179,21.528748
4.591160,0.334971,-0.025334,0.650934,0.335027,-0.024423,0.651474,0.001061,22.601848,21.530316
4.594386,0.334971,-0.025445,0.650880,0.335028,-0.024540,0.651419,0.001055,22.602929,21.531403
4.597470,0.334971,-0.025552,0.650829,0.335028,-0.024657,0.651363,0.001044,22.604225,21.532668
4.599797,0.334971,-0.025632,0.650790,0.335028,-0.024773,0.651308,0.001004,22.606794,21.534995
4.604260,0.334971,-0.025785,0.650715,0.335028,-0.024888,0.651253,0.001047,22.605133,21.533818
4.607265,0.334971,-0.025888,0.650665,0.335028,-0.025003,0.651198,0.001034,22.606660,21.535267
4.609265,0.334971,-0.025956,0.650631,0.335028,-0.025117,0.651143,0.000984,22.609841,21.538098
4.614208,0.334971,-0.026125,0.650549,0.335028,-0.025230,0.651088,0.001046,22.607176,21.536091
4.617213,0.334971,-0.026227,0.650498,0.335028,-0.025344,0.651034,0.001035,22.608793,21.537609
4.620511,0.334971,-0.026339,0.650443,0.335028,-0.025457,0.650979,0.001034,22.609694,21.538542
4.623515,0.334971,-0.026441,0.650392,0.335028,-0.025569,0.650924,0.001023,22.611113,21.539905
4.627405,0.334971,-0.026573,0.650327,0.335028,-0.025682,0.650869,0.001045,22.610801,21.539836
4.631047,0.334971,-0.026697,0.650266,0.335028,-0.025795,0.650814,0.001057,22.611205,21.540350
4.633055,0.334971,-0.026765,0.650232,0.335028,-0.025908,0.650759,0.001007,22.614684,21.543413
4.637708,0.334971,-0.026922,0.650154,0.335028,-0.026020,0.650704,0.001058,22.612778,21.542031
4.641882,0.334971,-0.027062,0.650083,0.335028,-0.026133,0.650648,0.001089,22.612375,21.541868
4.644392,0.334971,-0.027146,0.650041,0.335027,-0.026247,0.650592,0.001057,22.615296,21.544454
4.647396,0.334971,-0.027247,0.649990,0.335027,-0.026360,0.650536,0.001043,22.616879,21.545949
4.652030,0.334971,-0.027403,0.649912,0.335027,-0.026474,0.650480,0.001090,22.615359,21.544875
4.654642,0.334971,-0.027490,0.649868,0.335027,-0.026588,0.650424,0.001061,22.618097,21.547308
4.658614,0.334971,-0.027622,0.649801,0.335027,-0.026702,0.650367,0.001082,22.617960,21.547375
4.661837,0.334971,-0.027730,0.649746,0.335027,-0.026816,0.650310,0.001075,22.619455,21.548783
4.664894,0.334971,-0.027831,0.649694,0.335027,-0.026931,0.650253,0.001061,22.621149,21.550361
4.668764,0.334971,-0.027960,0.649628,0.335027,-0.027046,0.650196,0.001078,22.621210,21.550591
4.671767,0.334971,-0.028059,0.649577,0.335027,-0.027160,0.650139,0.001061,22.623078,21.552308
4.674269,0.334971,-0.028142,0.649535,0.335027,-0.027274,0.650081,0.001027,22.625678,21.554638
4.678928,0.334971,-0.028296,0.649456,0.335027,-0.027388,0.650024,0.001072,22.623961,21.553407
4.681932,0.334971,-0.028395,0.649405,0.335027,-0.027502,0.649967,0.001056,22.625890,21.555169
4.684435,0.334971,-0.028477,0.649362,0.335027,-0.027616,0.649909,0.001022,22.628526,21.557525
4.688423,0.334971,-0.028608,0.649294,0.335027,-0.027729,0.649852,0.001043,22.628055,21.557323
4.691819,0.334971,-0.028720,0.649236,0.335028,-0.027842,0.649795,0.001042,22.628996,21.558277
4.694386,0.334971,-0.028804,0.649193,0.335028,-0.027954,0.649738,0.001011,22.631464,21.560491
4.698720,0.334971,-0.028945,0.649119,0.335028,-0.028066,0.649680,0.001045,22.630321,21.559734
4.701725,0.334971,-0.029043,0.649067,0.335028,-0.028178,0.649623,0.001030,22.632099,21.561373
4.704711,0.334971,-0.029140,0.649016,0.335028,-0.028289,0.649566,0.001015,22.633715,21.562885
4.709141,0.334971,-0.029284,0.648940,0.335028,-0.028400,0.649509,0.001052,22.632502,21.562066
4.712147,0.334971,-0.029381,0.648889,0.335028,-0.028511,0.649451,0.001038,22.634407,21.563804
4.714147,0.334971,-0.029446,0.648855,0.335028,-0.028622,0.649394,0.000987,22.637959,21.566911
4.718904,0.334971,-0.029600,0.648773,0.335028,-0.028732,0.649337,0.001036,22.635815,21.565337
4.721951,0.334971,-0.029698,0.648721,0.335028,-0.028842,0.649279,0.001024,22.637533,21.566923
4.725572,0.334971,-0.029814,0.648659,0.335028,-0.028952,0.649222,0.001032,22.638003,21.567486
4.728577,0.334971,-0.029911,0.648607,0.335028,-0.029061,0.649164,0.001017,22.639721,21.569076
4.731578,0.334971,-0.030007,0.648556,0.335028,-0.029171,0.649107,0.001003,22.641275,21.570536
4.735885,0.334971,-0.030144,0.648482,0.335028,-0.029280,0.649050,0.001036,22.640260,21.569882
4.738889,0.334971,-0.030240,0.648430,0.335028,-0.029389,0.648992,0.001022,22.642109,21.571573
4.740889,0.334971,-0.030304,0.648396,0.335028,-0.029497,0.648935,0.000972,22.645629,21.574649
4.745572,0.334971,-0.030453,0.648315,0.335028,-0.029605,0.648877,0.001019,22.643566,21.573145
4.748578,0.334971,-0.030548,0.648263,0.335028,-0.029713,0.648820,0.001005,22.645306,21.574747
4.750576,0.334971,-0.030611,0.648229,0.335028,-0.029820,0.648763,0.000956,22.648741,21.577753
4.754960,0.334971,-0.030750,0.648153,0.335028,-0.029926,0.648706,0.000994,22.647149,21.576638
4.757967,0.334971,-0.030844,0.648101,0.335028,-0.030032,0.648649,0.000981,22.648692,21.578082
4.760849,0.334971,-0.030935,0.648052,0.335028,-0.030137,0.648592,0.000965,22.650309,21.579594
4.765306,0.334971,-0.031075,0.647975,0.335028,-0.030242,0.648535,0.001005,22.648807,21.578542
4.768312,0.334971,-0.031169,0.647923,0.335028,-0.030348,0.648478,0.000993,22.650555,21.580146
4.771772,0.334971,-0.031277,0.647863,0.335028,-0.030453,0.648421,0.000998,22.651254,21.580895
4.775694,0.334971,-0.031399,0.647795,0.335028,-0.030558,0.648364,0.001018,22.651134,21.580968
4.778700,0.334971,-0.031493,0.647743,0.335028,-0.030663,0.648307,0.001005,22.652974,21.582646
4.780701,0.334971,-0.031555,0.647708,0.335028,-0.030768,0.648249,0.000957,22.656510,21.585727
4.785671,0.334971,-0.031709,0.647622,0.335028,-0.030872,0.648192,0.001014,22.653889,21.583762
4.788675,0.334971,-0.031802,0.647570,0.335028,-0.030977,0.648134,0.001001,22.655774,21.585472
4.790675,0.334971,-0.031863,0.647535,0.335028,-0.031081,0.648077,0.000953,22.659340,21.588574
4.795394,0.334971,-0.032009,0.647453,0.335027,-0.031185,0.648019,0.001001,22.657198,21.587002
4.798901,0.334971,-0.032116,0.647392,0.335027,-0.031289,0.647962,0.001006,22.658037,21.587853
4.800949,0.334971,-0.032179,0.647356,0.335027,-0.031393,0.647904,0.000960,22.661650,21.590986
4.805529,0.334971,-0.032319,0.647277,0.335027,-0.031497,0.647847,0.001002,22.659888,21.589721
4.808534,0.334971,-0.032411,0.647224,0.335027,-0.031600,0.647789,0.000989,22.661713,21.591382
4.811838,0.334971,-0.032511,0.647167,0.335027,-0.031704,0.647731,0.000987,22.662778,21.592425
4.816211,0.334971,-0.032644,0.647091,0.335027,-0.031807,0.647673,0.001021,22.661800,21.591789
4.819214,0.334971,-0.032735,0.647038,0.335027,-0.031911,0.647614,0.001007,22.663853,21.593629
4.821214,0.334971,-0.032795,0.647004,0.335027,-0.032014,0.647556,0.000958,22.667576,21.596850
4.826036,0.334971,-0.032941,0.646919,0.335027,-0.032118,0.647498,0.001007,22.665350,21.595205
4.829039,0.334971,-0.033031,0.646867,0.335027,-0.032221,0.647439,0.000993,22.667301,21.596963
4.831039,0.334971,-0.033091,0.646832,0.335027,-0.032324,0.647381,0.000945,22.670942,21.600116
4.835634,0.334971,-0.033228,0.646752,0.335027,-0.032426,0.647322,0.000986,22.669062,21.598757
4.839458,0.334971,-0.033343,0.646685,0.335027,-0.032528,0.647264,0.001001,22.669289,21.599102
4.841457,0.334971,-0.033402,0.646650,0.335027,-0.032631,0.647205,0.000952,22.673145,21.602423
4.845962,0.334971,-0.033536,0.646571,0.335027,-0.032732,0.647147,0.000990,22.671586,21.601322
4.848966,0.334971,-0.033625,0.646518,0.335027,-0.032834,0.647088,0.000976,22.673456,21.603013
4.851461,0.334971,-0.033699,0.646475,0.335027,-0.032935,0.647030,0.000946,22.676093,21.605342
4.856096,0.334971,-0.033835,0.646393,0.335027,-0.033036,0.646971,0.000988,22.674279,21.604030
4.859101,0.334971,-0.033924,0.646341,0.335028,-0.033137,0.646913,0.000974,22.676197,21.605759
4.861101,0.334971,-0.033983,0.646306,0.335028,-0.033238,0.646854,0.000927,22.679815,21.608891
4.866144,0.334971,-0.034130,0.646217,0.335028,-0.033337,0.646795,0.000983,22.677031,21.606790
4.869148,0.334971,-0.034218,0.646164,0.335028,-0.033437,0.646737,0.000970,22.678981,21.608541
4.871148,0.334971,-0.034276,0.646129,0.335028,-0.033537,0.646678,0.000923,22.682620,21.611689
4.875908,0.334971,-0.034415,0.646046,0.335028,-0.033636,0.646620,0.000969,22.680383,21.610037
4.879698,0.334971,-0.034524,0.645979,0.335028,-0.033735,0.646561,0.000983,22.680716,21.610466
4.881699,0.334971,-0.034582,0.645944,0.335028,-0.033834,0.646502,0.000936,22.684605,21.613808
4.886355,0.334971,-0.034717,0.645862,0.335028,-0.033932,0.646444,0.000978,22.682755,21.612467
4.889364,0.334971,-0.034803,0.645809,0.335028,-0.034031,0.646385,0.000965,22.684697,21.614213
4.891364,0.334971,-0.034861,0.645774,0.335028,-0.034129,0.646326,0.000918,22.688359,21.617377
4.896334,0.334971,-0.035003,0.645686,0.335028,-0.034227,0.646267,0.000971,22.685727,21.615402
4.899338,0.334971,-0.035088,0.645633,0.335028,-0.034325,0.646208,0.000957,22.687676,21.617152
4.901338,0.334971,-0.035145,0.645598,0.335028,-0.034422,0.646149,0.000911,22.691328,21.620308
4.905829,0.334971,-0.035273,0.645518,0.335028,-0.034519,0.646090,0.000948,22.689595,21.619070
4.908833,0.334971,-0.035358,0.645465,0.335028,-0.034616,0.646032,0.000935,22.691325,21.620648
4.910832,0.334971,-0.035415,0.645430,0.335028,-0.034711,0.645973,0.000890,22.694803,21.623664
4.915718,0.334971,-0.035552,0.645344,0.335028,-0.034807,0.645915,0.000941,22.692160,21.621684
4.918453,0.334971,-0.035629,0.645296,0.335028,-0.034902,0.645856,0.000920,22.694447,21.623714
4.920670,0.334971,-0.035691,0.645256,0.335028,-0.034996,0.645798,0.000883,22.697416,21.626317
4.925550,0.334971,-0.035828,0.645170,0.335028,-0.035090,0.645740,0.000934,22.694790,21.624349
4.928554,0.334971,-0.035911,0.645117,0.335028,-0.035184,0.645682,0.000923,22.696566,21.625959
4.931557,0.334971,-0.035995,0.645064,0.335028,-0.035277,0.645624,0.000912,22.698140,21.627412
4.935408,0.334971,-0.036102,0.644996,0.335028,-0.035370,0.645566,0.000929,22.697929,21.627409
4.938412,0.334971,-0.036185,0.644942,0.335028,-0.035463,0.645507,0.000918,22.699607,21.628944
4.940412,0.334971,-0.036240,0.644907,0.335028,-0.035556,0.645449,0.000875,22.703060,21.631938
4.945372,0.334971,-0.036376,0.644819,0.335028,-0.035648,0.645391,0.000928,22.700237,21.629810
4.948530,0.334971,-0.036463,0.644763,0.335028,-0.035740,0.645333,0.000922,22.701732,21.631188
4.950529,0.334971,-0.036517,0.644728,0.335028,-0.035832,0.645275,0.000879,22.705332,21.634297
4.954991,0.334971,-0.036639,0.644648,0.335028,-0.035923,0.645217,0.000916,22.703576,21.633040
4.957997,0.334971,-0.036721,0.644595,0.335028,-0.036015,0.645159,0.000905,22.705239,21.634559
4.960889,0.334971,-0.036799,0.644544,0.335028,-0.036105,0.645100,0.000891,22.706955,21.636128
4.965158,0.334971,-0.036915,0.644468,0.335028,-0.036196,0.645042,0.000921,22.705829,21.635376
4.968163,0.334971,-0.036996,0.644415,0.335028,-0.036287,0.644984,0.000911,22.707614,21.636992
4.972032,0.334971,-0.037099,0.644346,0.335027,-0.036378,0.644925,0.000927,22.707535,21.637087
4.975907,0.334971,-0.037203,0.644277,0.335027,-0.036469,0.644866,0.000943,22.707680,21.637358
4.978911,0.334971,-0.037283,0.644223,0.335027,-0.036560,0.644807,0.000931,22.709706,21.639164
4.980911,0.334971,-0.037337,0.644188,0.335027,-0.036651,0.644748,0.000887,22.713462,21.642396
4.986099,0.334971,-0.037474,0.644096,0.335027,-0.036742,0.644689,0.000944,22.710435,21.640091
4.989104,0.334971,-0.037554,0.644042,0.335027,-0.036833,0.644629,0.000931,22.712556,21.641971
4.991108,0.334971,-0.037607,0.644006,0.335027,-0.036924,0.644570,0.000887,22.716373,21.645249
4.996158,0.334971,-0.037739,0.643916,0.335027,-0.037015,0.644510,0.000939,22.713659,21.643199
4.999690,0.334971,-0.037832,0.643854,0.335027,-0.037105,0.644450,0.000942,22.714734,21.644222
5.001689,0.334971,-0.037884,0.643818,0.335027,-0.037196,0.644390,0.000897,22.718774,21.647675
5.005916,0.334971,-0.037994,0.643743,0.335027,-0.037287,0.644330,0.000922,22.717815,21.647058
5.008916,0.334971,-0.038072,0.643689,0.335027,-0.037377,0.644270,0.000908,22.719698,21.648752
5.012775,0.334971,-0.038172,0.643620,0.335028,-0.037467,0.644210,0.000921,22.719714,21.648923
5.016294,0.334971,-0.038263,0.643557,0.335028,-0.037557,0.644149,0.000923,22.720618,21.649814
5.018294,0.334971,-0.038314,0.643522,0.335028,-0.037647,0.644089,0.000878,22.724506,21.653149
5.022743,0.334971,-0.038428,0.643442,0.335028,-0.037736,0.644029,0.000910,22.722985,21.652076
5.026404,0.334971,-0.038522,0.643377,0.335028,-0.037825,0.643969,0.000916,22.723568,21.652706
5.028404,0.334971,-0.038573,0.643341,0.335028,-0.037913,0.643908,0.000872,22.727474,21.656054
5.032725,0.334971,-0.038683,0.643264,0.335028,-0.038002,0.643848,0.000899,22.726201,21.655185
5.035241,0.334971,-0.038746,0.643219,0.335029,-0.038089,0.643788,0.000871,22.728957,21.657596
5.038245,0.334971,-0.038822,0.643165,0.335029,-0.038176,0.643728,0.000859,22.730353,21.658908
5.042935,0.334971,-0.038940,0.643082,0.335029,-0.038263,0.643668,0.000898,22.728359,21.657447
5.045454,0.334971,-0.039003,0.643037,0.335029,-0.038349,0.643609,0.000871,22.731249,21.659963
5.048453,0.334971,-0.039078,0.642983,0.335029,-0.038435,0.643549,0.000859,22.732756,21.661363
5.052060,0.334971,-0.039168,0.642918,0.335029,-0.038520,0.643489,0.000866,22.732945,21.661689
5.055577,0.334971,-0.039255,0.642855,0.335029,-0.038605,0.643430,0.000870,22.733474,21.662286
5.059072,0.334971,-0.039342,0.642793,0.335029,-0.038689,0.643370,0.000873,22.734127,21.662982
5.062077,0.334971,-0.039416,0.642739,0.335030,-0.038774,0.643311,0.000862,22.735793,21.664507
5.065020,0.334971,-0.039488,0.642686,0.335030,-0.038858,0.643251,0.000849,22.737414,21.666001
5.069394,0.334971,-0.039595,0.642608,0.335030,-0.038941,0.643192,0.000879,22.736081,21.665081
5.072400,0.334971,-0.039669,0.642554,0.335030,-0.039024,0.643132,0.000867,22.737928,21.666748
5.074400,0.334971,-0.039717,0.642518,0.335030,-0.039107,0.643073,0.000826,22.741535,21.669865
5.079221,0.334971,-0.039834,0.642432,0.335030,-0.039190,0.643014,0.000870,22.739028,21.667994
5.082226,0.334971,-0.039907,0.642378,0.335030,-0.039272,0.642954,0.000859,22.740845,21.669637
5.084226,0.334971,-0.039955,0.642342,0.335030,-0.039354,0.642895,0.000818,22.744423,21.672731
5.089108,0.334971,-0.040072,0.642255,0.335030,-0.039435,0.642836,0.000864,22.741765,21.670737
5.093117,0.334971,-0.040168,0.642183,0.335029,-0.039516,0.642776,0.000883,22.741620,21.670772
5.094118,0.334971,-0.040191,0.642165,0.335029,-0.039598,0.642717,0.000813,22.747597,21.675818
5.100047,0.334971,-0.040332,0.642059,0.335029,-0.039678,0.642657,0.000888,22.742795,21.672070
5.103052,0.334971,-0.040403,0.642005,0.335029,-0.039760,0.642598,0.000877,22.745019,21.674034
5.105299,0.334971,-0.040456,0.641964,0.335029,-0.039841,0.642538,0.000843,22.748438,21.676989
5.110947,0.334971,-0.040588,0.641863,0.335029,-0.039922,0.642477,0.000908,22.744656,21.674061
5.112952,0.334971,-0.040635,0.641827,0.335029,-0.040003,0.642417,0.000866,22.749096,21.677835
5.116459,0.334971,-0.040717,0.641764,0.335029,-0.040084,0.642356,0.000868,22.749826,21.678596
5.121077,0.334971,-0.040823,0.641681,0.335029,-0.040166,0.642295,0.000902,22.748464,21.677638
5.124581,0.334971,-0.040904,0.641618,0.335029,-0.040247,0.642234,0.000902,22.749834,21.678902
5.128236,0.334971,-0.040988,0.641553,0.335029,-0.040330,0.642172,0.000906,22.750844,21.679874
5.132291,0.334971,-0.041081,0.641480,0.335029,-0.040412,0.642110,0.000921,22.751100,21.680228
5.134340,0.334971,-0.041127,0.641443,0.335029,-0.040494,0.642047,0.000877,22.755500,21.683975
5.138907,0.334971,-0.041231,0.641361,0.335029,-0.040577,0.641984,0.000906,22.754241,21.683106
5.141906,0.334971,-0.041299,0.641307,0.335029,-0.040659,0.641921,0.000889,22.756615,21.685198
5.145254,0.334971,-0.041374,0.641247,0.335029,-0.040741,0.641858,0.000882,22.758029,21.686512
5.149607,0.334971,-0.041472,0.641169,0.335030,-0.040824,0.641795,0.000903,22.757410,21.686161
5.154200,0.334971,-0.041574,0.641086,0.335030,-0.040906,0.641731,0.000931,22.756712,21.685731
5.157936,0.334971,-0.041657,0.641019,0.335030,-0.040989,0.641667,0.000933,22.758102,21.687004
5.161366,0.334971,-0.041733,0.640957,0.335030,-0.041072,0.641602,0.000925,22.760042,21.688732
5.164901,0.334971,-0.041810,0.640894,0.335030,-0.041155,0.641537,0.000920,22.761618,21.690168
5.167819,0.334971,-0.041874,0.640841,0.335031,-0.041238,0.641472,0.000898,22.764338,21.692548
5.170825,0.334971,-0.041940,0.640787,0.335031,-0.041321,0.641407,0.000878,22.766554,21.694526
5.174751,0.334971,-0.042025,0.640716,0.335032,-0.041403,0.641342,0.000885,22.766740,21.694845
5.178018,0.334971,-0.042096,0.640658,0.335032,-0.041484,0.641277,0.000873,22.768435,21.696396
5.181022,0.334971,-0.042160,0.640604,0.335033,-0.041565,0.641212,0.000854,22.770505,21.698260
5.184566,0.334971,-0.042236,0.640540,0.335033,-0.041645,0.641148,0.000850,22.771281,21.699072
5.188229,0.334971,-0.042315,0.640474,0.335034,-0.041725,0.641084,0.000851,22.771873,21.699730
5.191234,0.334971,-0.042379,0.640420,0.335034,-0.041803,0.641020,0.000834,22.773834,21.701511
5.194742,0.334971,-0.042453,0.640357,0.335034,-0.041881,0.640956,0.000831,22.774572,21.702296
5.197884,0.334971,-0.042519,0.640300,0.335035,-0.041958,0.640893,0.000819,22.776065,21.703701
5.201126,0.334971,-0.042587,0.640242,0.335035,-0.042034,0.640830,0.000810,22.777220,21.704834
5.205131,0.334971,-0.042671,0.640170,0.335035,-0.042110,0.640767,0.000822,22.776802,21.704678
5.208308,0.334971,-0.042737,0.640113,0.335036,-0.042185,0.640705,0.000812,22.778293,21.706080
5.211902,0.334971,-0.042812,0.640048,0.335036,-0.042259,0.640642,0.000814,22.778807,21.706687
5.215312,0.334971,-0.042882,0.639987,0.335036,-0.042332,0.640580,0.000811,22.779753,21.707647
5.218320,0.334971,-0.042944,0.639932,0.335036,-0.042405,0.640518,0.000798,22.781465,21.709237
5.220321,0.334971,-0.042985,0.639896,0.335036,-0.042478,0.640456,0.000758,22.784963,21.712303
5.225444,0.334971,-0.043089,0.639804,0.335036,-0.042549,0.640395,0.000803,22.781722,21.709851
5.228894,0.334971,-0.043159,0.639742,0.335036,-0.042620,0.640334,0.000803,22.782682,21.710818
5.230893,0.334971,-0.043199,0.639706,0.335036,-0.042690,0.640273,0.000764,22.786446,21.714094
5.235237,0.334971,-0.043286,0.639628,0.335035,-0.042760,0.640212,0.000789,22.784933,21.713056
5.239014,0.334971,-0.043362,0.639560,0.335035,-0.042830,0.640151,0.000798,22.785066,21.713350
5.241074,0.334971,-0.043403,0.639523,0.335035,-0.042899,0.640090,0.000762,22.788724,21.716539
5.245449,0.334971,-0.043489,0.639444,0.335035,-0.042967,0.640030,0.000787,22.787192,21.715482
5.248453,0.334971,-0.043548,0.639390,0.335034,-0.043035,0.639969,0.000776,22.788896,21.717068
5.252054,0.334971,-0.043619,0.639325,0.335034,-0.043103,0.639909,0.000781,22.789228,21.717530
5.255625,0.334971,-0.043689,0.639261,0.335034,-0.043171,0.639848,0.000786,22.789739,21.718136
5.258630,0.334971,-0.043747,0.639207,0.335033,-0.043238,0.639788,0.000775,22.791444,21.719722
5.260629,0.334971,-0.043786,0.639171,0.335033,-0.043305,0.639728,0.000738,22.794940,21.722788
5.265599,0.334971,-0.043881,0.639081,0.335033,-0.043371,0.639668,0.000780,22.792012,21.720585
5.269087,0.334971,-0.043948,0.639019,0.335032,-0.043437,0.639607,0.000782,22.792856,21.721455
5.272088,0.334971,-0.044005,0.638965,0.335032,-0.043503,0.639547,0.000771,22.794652,21.723110
5.275737,0.334971,-0.044074,0.638899,0.335032,-0.043569,0.639487,0.000778,22.794968,21.723554
